IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
78.167.111.247,78.167.111.247.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.113.121,78.167.113.121.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.114.96,78.167.114.96.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.114.162,78.167.114.162.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.114.196,78.167.114.196.dynamic.ttnet.com.tr,"Belkin F6D4630-4 v1 WAP",99
78.167.116.86,78.167.116.86.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.118.174,78.167.118.174.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
78.167.119.240,78.167.119.240.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.167.120.188,78.167.120.188.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.121.112,78.167.121.112.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.122.11,78.167.122.11.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.122.156,78.167.122.156.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.167.123.129,78.167.123.129.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.196.247,78.167.196.247.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.200.33,78.167.200.33.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",98
78.167.203.41,78.167.203.41.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.203.147,78.167.203.147.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.232.0,78.167.232.0.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.233.225,78.167.233.225.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.251.155,78.167.251.155.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.253.138,78.167.253.138.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.167.255.138,78.167.255.138.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.56.70,78.168.56.70.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.57.234,78.168.57.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.58.163,78.168.58.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.127.142,78.168.127.142.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.156.193,78.168.156.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.156.232,78.168.156.232.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.168.157.24,78.168.157.24.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.168.244.61,78.168.244.61.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.169.25.85,78.169.25.85.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.169.59.225,78.169.59.225.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.169.60.205,78.169.60.205.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.169.170.167,78.169.170.167.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.169.198.143,78.169.198.143.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.169.206.110,78.169.206.110.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
78.169.207.21,78.169.207.21.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.170.1.168,78.170.1.168.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.170.27.52,78.170.27.52.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.170.96.189,78.170.96.189.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.170.97.182,78.170.97.182.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.170.98.160,78.170.98.160.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.170.175.107,78.170.175.107.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.12.166,78.171.12.166.dynamic.ttnet.com.tr,"D-Link DWL-624+ or DWL-2000AP, or TRENDnet TEW-432BRP WAP",88
78.171.18.15,78.171.18.15.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.29.82,78.171.29.82.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.52.61,78.171.52.61.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.55.151,78.171.55.151.dynamic.ttnet.com.tr,"Wireless broadband router (3Com OfficeConnect 3CRWDR100A-72, Philips SNB6500, Sinus 154, SMC SMCWEBT-G, or SMC SMCWBR14-G2)",99
78.171.65.70,78.171.65.70.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.74.155,78.171.74.155.static.ttnet.com.tr,"Linksys RV042 router",97
78.171.83.64,78.171.83.64.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.171.93.69,78.171.93.69.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.106.133,78.171.106.133.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.121.150,78.171.121.150.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.137.89,78.171.137.89.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",98
78.171.141.27,78.171.141.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.168.109,78.171.168.109.dynamic.ttnet.com.tr,"MikroTik RouterOS 3.30",96
78.171.178.197,78.171.178.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.179.21,78.171.179.21.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.180.183,78.171.180.183.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.171.203.94,78.171.203.94.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.3.29,78.172.3.29.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.172.55.121,78.172.55.121.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.58.15,78.172.58.15.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.60.168,78.172.60.168.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.172.68.130,78.172.68.130.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.109.170,78.172.109.170.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.116.196,78.172.116.196.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.117.230,78.172.117.230.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.118.144,78.172.118.144.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.178.139,78.172.178.139.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.179.252,78.172.179.252.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.181.225,78.172.181.225.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.184.93,78.172.184.93.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.200.19,78.172.200.19.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.172.203.138,78.172.203.138.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.172.203.236,78.172.203.236.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.205.140,78.172.205.140.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.227.193,78.172.227.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.231.126,78.172.231.126.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.172.236.153,78.172.236.153.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.172.238.34,78.172.238.34.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.5.123,78.173.5.123.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.15.172,78.173.15.172.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.48.0,78.173.48.0.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.64.72,78.173.64.72.dynamic.ttnet.com.tr,"SMC SMC7908A-ISP router",99
78.173.69.149,78.173.69.149.dynamic.ttnet.com.tr,"3Com NBX 100 VoIP adapter (VxWorks)",96
78.173.92.190,78.173.92.190.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",96
78.173.94.99,78.173.94.99.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.104.107,78.173.104.107.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.173.138.170,78.173.138.170.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.140.237,78.173.140.237.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.141.253,78.173.141.253.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.145.228,78.173.145.228.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.150.127,78.173.150.127.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.159.157,78.173.159.157.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.163.254,78.173.163.254.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.181.216,78.173.181.216.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.205.113,78.173.205.113.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.206.49,78.173.206.49.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.206.144,78.173.206.144.dynamic.ttnet.com.tr,"Meru MC1000 wireless LAN controller",91
78.173.206.194,78.173.206.194.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.215.108,78.173.215.108.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.235.170,78.173.235.170.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",97
78.173.241.152,78.173.241.152.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",96
78.173.245.173,78.173.245.173.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.173.254.220,78.173.254.220.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.23.61,78.174.23.61.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.25.203,78.174.25.203.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.26.3,78.174.26.3.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.26.94,78.174.26.94.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.26.124,78.174.26.124.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.27.86,78.174.27.86.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.27.88,78.174.27.88.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
78.174.28.215,78.174.28.215.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.28.216,78.174.28.216.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.174.29.141,78.174.29.141.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.174.30.54,78.174.30.54.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.30.121,78.174.30.121.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.31.57,78.174.31.57.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.33.75,78.174.33.75.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.33.139,78.174.33.139.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.34.15,78.174.34.15.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.35.152,78.174.35.152.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.36.84,78.174.36.84.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.36.159,78.174.36.159.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",97
78.174.36.228,78.174.36.228.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.37.130,78.174.37.130.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.38.216,78.174.38.216.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.40.79,78.174.40.79.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.174.40.240,78.174.40.240.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.40.242,78.174.40.242.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.41.217,78.174.41.217.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.42.206,78.174.42.206.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.45.23,78.174.45.23.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.45.212,78.174.45.212.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.47.135,78.174.47.135.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.48.13,78.174.48.13.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.48.39,78.174.48.39.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.48.141,78.174.48.141.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.48.142,78.174.48.142.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.174.48.149,78.174.48.149.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.50.140,78.174.50.140.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.51.12,78.174.51.12.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.52.146,78.174.52.146.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.52.216,78.174.52.216.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.54.207,78.174.54.207.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.55.53,78.174.55.53.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.56.248,78.174.56.248.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
78.174.57.58,78.174.57.58.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.57.250,78.174.57.250.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.59.51,78.174.59.51.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.59.114,78.174.59.114.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.59.139,78.174.59.139.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
78.174.60.161,78.174.60.161.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",99
78.174.61.227,78.174.61.227.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.63.74,78.174.63.74.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.63.212,78.174.63.212.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.65.129,78.174.65.129.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.65.132,78.174.65.132.dynamic.ttnet.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",91
78.174.65.172,78.174.65.172.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.68.144,78.174.68.144.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.69.138,78.174.69.138.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.73.31,78.174.73.31.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.75.54,78.174.75.54.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.75.77,78.174.75.77.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.75.105,78.174.75.105.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
78.174.75.140,78.174.75.140.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.78.182,78.174.78.182.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.80.67,78.174.80.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.81.73,78.174.81.73.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.81.159,78.174.81.159.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",96
78.174.81.204,78.174.81.204.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.84.197,78.174.84.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.84.205,78.174.84.205.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.85.115,78.174.85.115.dynamic.ttnet.com.tr,"3Com NBX 100 VoIP adapter (VxWorks)",96
78.174.86.75,78.174.86.75.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.86.139,78.174.86.139.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.88.75,78.174.88.75.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.93.45,78.174.93.45.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.93.206,78.174.93.206.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.93.238,78.174.93.238.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.97.150,78.174.97.150.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",98
78.174.98.183,78.174.98.183.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.99.35,78.174.99.35.dynamic.ttnet.com.tr,"D-Link DSL-500G ADSL router",95
78.174.102.118,78.174.102.118.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.102.165,78.174.102.165.dynamic.ttnet.com.tr,"Linksys RV042 router",88
78.174.104.189,78.174.104.189.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.106.2,78.174.106.2.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.109.202,78.174.109.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.112.200,78.174.112.200.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.174.116.176,78.174.116.176.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.117.200,78.174.117.200.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.123.208,78.174.123.208.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.123.222,78.174.123.222.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.124.133,78.174.124.133.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.126.31,78.174.126.31.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",96
78.174.127.53,78.174.127.53.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.127.128,78.174.127.128.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.131.78,78.174.131.78.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.135.230,78.174.135.230.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.136.151,78.174.136.151.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",98
78.174.137.89,78.174.137.89.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",97
78.174.143.37,78.174.143.37.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.144.20,78.174.144.20.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.144.94,78.174.144.94.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.145.185,78.174.145.185.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.149.27,78.174.149.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.153.93,78.174.153.93.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.153.231,78.174.153.231.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.155.184,78.174.155.184.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.155.220,78.174.155.220.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.159.210,78.174.159.210.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.194.107,78.174.194.107.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.195.25,78.174.195.25.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.196.4,78.174.196.4.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.196.24,78.174.196.24.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.196.182,78.174.196.182.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.196.235,78.174.196.235.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.197.236,78.174.197.236.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.200.64,78.174.200.64.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.201.109,78.174.201.109.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.202.196,78.174.202.196.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.204.229,78.174.204.229.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.204.233,78.174.204.233.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.206.123,78.174.206.123.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.206.206,78.174.206.206.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.207.163,78.174.207.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.209.15,78.174.209.15.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.210.147,78.174.210.147.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.214.115,78.174.214.115.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.215.240,78.174.215.240.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.216.67,78.174.216.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.216.118,78.174.216.118.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.217.40,78.174.217.40.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.217.58,78.174.217.58.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.218.86,78.174.218.86.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.220.58,78.174.220.58.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.220.163,78.174.220.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.221.128,78.174.221.128.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.222.202,78.174.222.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.226.69,78.174.226.69.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.227.0,78.174.227.0.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",98
78.174.227.106,78.174.227.106.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.227.205,78.174.227.205.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.228.149,78.174.228.149.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.229.99,78.174.229.99.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
78.174.229.130,78.174.229.130.dynamic.ttnet.com.tr,"Linux 2.6.15 - 2.6.27",99
78.174.229.152,78.174.229.152.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.229.224,78.174.229.224.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.231.98,78.174.231.98.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.232.74,78.174.232.74.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.232.187,78.174.232.187.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.234.36,78.174.234.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.234.92,78.174.234.92.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.239.71,78.174.239.71.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.240.230,78.174.240.230.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
78.174.241.185,78.174.241.185.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.245.237,78.174.245.237.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.246.141,78.174.246.141.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.246.209,78.174.246.209.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.248.36,78.174.248.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.248.233,78.174.248.233.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.250.210,78.174.250.210.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.251.20,78.174.251.20.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.174.251.114,78.174.251.114.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.251.251,78.174.251.251.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.252.44,78.174.252.44.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.252.68,78.174.252.68.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.174.255.197,78.174.255.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.0.11,78.175.0.11.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.1.240,78.175.1.240.dynamic.ttnet.com.tr,"ZyXEL Prestige 600-series ADSL router",97
78.175.2.166,78.175.2.166.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.3.199,78.175.3.199.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.5.208,78.175.5.208.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.6.150,78.175.6.150.dynamic.ttnet.com.tr,"Belkin F6D4630-4 v1 WAP",99
78.175.7.165,78.175.7.165.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.8.95,78.175.8.95.dynamic.ttnet.com.tr,"Linux 2.4.33 (embedded)",99
78.175.9.163,78.175.9.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.10.18,78.175.10.18.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.13.34,78.175.13.34.dynamic.ttnet.com.tr,"Linksys RV042 router",96
78.175.14.109,78.175.14.109.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.15.208,78.175.15.208.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.16.77,78.175.16.77.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.17.136,78.175.17.136.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.17.186,78.175.17.186.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.18.43,78.175.18.43.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.18.200,78.175.18.200.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.20.118,78.175.20.118.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.21.217,78.175.21.217.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.22.200,78.175.22.200.dynamic.ttnet.com.tr,"Linksys RV042 router",93
78.175.23.21,78.175.23.21.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.24.210,78.175.24.210.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.25.67,78.175.25.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.27.141,78.175.27.141.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.28.61,78.175.28.61.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.35.49,78.175.35.49.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.37.168,78.175.37.168.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.38.205,78.175.38.205.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.39.0,78.175.39.0.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.40.155,78.175.40.155.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.40.226,78.175.40.226.dynamic.ttnet.com.tr,"Linksys RV042 router",97
78.175.41.124,78.175.41.124.dynamic.ttnet.com.tr,"Linksys RV042 router",97
