IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
124.73.237.176,176.237.73.124.broad.dynamic.hf.ah.cndata.com,"Arris Cadant C3 cable modem terminator (VxWorks 5.4.2)",98
124.73.237.177,177.237.73.124.broad.dynamic.hf.ah.cndata.com,"Arris Cadant C3 cable modem terminator (VxWorks 5.4.2)",98
124.73.237.179,179.237.73.124.broad.dynamic.hf.ah.cndata.com,"Arris Cadant C3 cable modem terminator (VxWorks 5.4.2)",98
124.73.237.187,187.237.73.124.broad.dynamic.hf.ah.cndata.com,"NetOptics iBypass switch",95
124.73.237.231,231.237.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.240.35,35.240.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.240.53,53.240.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.240.140,140.240.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.240.146,146.240.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.240.204,204.240.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.240.250,250.240.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.242.14,14.242.73.124.broad.dynamic.hf.ah.cndata.com,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
124.73.242.16,16.242.73.124.broad.dynamic.hf.ah.cndata.com,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
124.73.242.42,42.242.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.242.48,48.242.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.242.56,56.242.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.242.65,65.242.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.242.82,82.242.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.242.99,99.242.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.248.20,20.248.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.248.190,190.248.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.249.189,189.249.73.124.broad.dynamic.hf.ah.cndata.com,"Huawei Quidway S3526C switch (VRP 3.10)",96
124.73.250.32,32.250.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.250.90,90.250.73.124.broad.dynamic.hf.ah.cndata.com,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
124.73.250.124,124.250.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.250.152,152.250.73.124.broad.dynamic.hf.ah.cndata.com,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
124.73.250.162,162.250.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.250.163,163.250.73.124.broad.dynamic.hf.ah.cndata.com,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
124.73.250.179,179.250.73.124.broad.dynamic.hf.ah.cndata.com,"T-Marc 254H switch",99
124.73.250.212,212.250.73.124.broad.dynamic.hf.ah.cndata.com,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
124.74.181.13,,"Juniper M7i router",99
124.75.0.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.75.153.221,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.78.134.30,30.134.78.124.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.78.212.153,153.212.78.124.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",95
124.79.4.253,253.4.79.124.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.79.123.9,9.123.79.124.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.79.167.200,200.167.79.124.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.79.248.210,210.248.79.124.broad.xw.sh.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",95
124.80.67.180,,"Linux 2.4.9 - 2.4.18 (likely embedded)",97
124.82.14.173,,"D-Link DSL-2640B ADSL router",99
124.82.44.174,,"Sitecom WL-174 wireless ADSL router or ZyXEL B-3000 WAP",95
124.82.46.157,,"Linux 2.6.14 - 2.6.30",97
124.82.47.144,,"OpenWrt (Linux 2.4.32)",94
124.82.69.92,,"Linux 2.6.14 - 2.6.30",97
124.82.165.225,,"MicroNet SP2267 wireless ADSL router",98
124.82.183.25,,"Linux 2.6.14 - 2.6.30",97
124.88.6.4,,"Linux 2.4.33 (embedded)",96
124.89.242.191,,"Microsoft Windows XP SP3",96
124.89.243.148,,"Microsoft Windows XP SP3",95
124.92.1.242,,"Linksys NSLU2 NAS device running SlugOS/LE (Linux 2.6.16)",99
124.92.2.150,,"Linksys WRV54G WAP",96
124.92.2.182,,"FreeBSD 5.4-RELEASE",93
124.92.3.109,,"Linksys NSLU2 NAS device running SlugOS/LE (Linux 2.6.16)",95
124.92.3.125,,"Linksys NSLU2 NAS device running SlugOS/LE (Linux 2.6.16)",96
124.92.5.201,,"Linksys NSLU2 NAS device running SlugOS/LE (Linux 2.6.16)",99
124.92.6.37,,"Blue Coat SGOS 5.5.3.1",94
124.92.6.68,,"Linksys NSLU2 NAS device running SlugOS/LE (Linux 2.6.16)",95
124.92.121.19,,"Microsoft Windows XP Home Edition SP3",93
124.93.27.149,,"Linux 2.4.33 (embedded)",96
124.94.17.173,,"Linux 2.4.33 (embedded)",95
124.94.27.232,,"Linux 2.4.33 (embedded)",96
124.94.113.167,,"Linux 2.4.33 (embedded)",96
124.112.0.10,10.0.112.124.broad.dynamic.hf.ah.cndata.com,"Patton SmartNode 4960 VoIP adapter (SmartWare 4.2)",81
124.112.36.202,,"Microsoft Windows Vista",96
124.112.40.125,,"AT&T U-Verse set-top box (Windows CE 5.0)",95
124.112.88.237,,"Microsoft Windows 7 SP0 - SP1",95
124.112.116.67,,"Microsoft Windows XP SP3",91
124.112.122.88,,"Microsoft Windows XP SP2 - SP3",96
124.112.160.112,,"Microsoft Windows XP SP3",96
124.112.163.119,,"Linux 2.6.15 - 2.6.27",97
124.112.174.68,,"Linux 2.6.15 - 2.6.27",97
124.112.196.151,,"Microsoft Windows XP SP3",94
124.112.196.194,,"Microsoft Windows 7 SP0 - SP1",96
124.112.200.207,,"Microsoft Windows Vista",96
124.112.216.180,,"Microsoft Windows XP Professional SP2",95
124.112.222.188,,"Microsoft Windows XP SP3",95
124.112.231.59,,"Microsoft Windows XP SP2 - SP3",96
124.112.237.220,,"Microsoft Windows Vista",96
124.112.239.238,,"Microsoft Windows XP SP2 - SP3",96
124.112.243.3,,"Microsoft Windows Vista",96
124.112.248.118,,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
124.112.251.92,,"Microsoft Windows XP SP3",96
124.112.254.37,,"Microsoft Windows XP SP3",96
124.112.255.7,,"Microsoft Windows Vista",96
124.113.2.55,,"Microsoft Windows XP SP2 - SP3",96
124.113.3.8,,"Microsoft Windows Server 2003 SP2",97
124.113.3.170,,VxWorks,95
124.113.14.236,,"Linux 2.6.9",92
124.113.27.188,,"Microsoft Windows XP SP3",92
124.113.31.137,,"Microsoft Windows 7 SP0 - SP1",95
124.113.32.106,,"Microsoft Windows Server 2003 SP2",96
124.113.36.145,,"Microsoft Windows Vista SP1",93
124.113.138.186,,"Microsoft Zune audio player (firmware 3.1)",89
124.113.142.124,,"Microsoft Windows XP SP2 - SP3",95
124.113.145.51,,"Microsoft Windows Mobile 5.0 - 6.1 or Zune audio player (firmware 2.2)",94
124.113.158.99,,"Datalogic Kyman barcode scanner (Windows CE 5.0)",96
124.113.174.188,,"Linux 2.6.32 - 2.6.39",97
124.113.177.87,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",94
124.113.179.19,,"Linksys WRV54G WAP",97
124.113.196.189,,"Linux 2.6.32 - 2.6.39",97
124.113.204.189,,"Microsoft Windows Server 2003",95
124.113.208.84,,"Linux 2.6.32 - 2.6.39",97
124.113.208.182,,"Microsoft Windows XP SP2 - SP3",97
124.113.209.16,,"Linux 2.6.32 - 2.6.39",97
124.113.211.228,,"Microsoft Windows 7 SP0 - SP1",93
124.113.213.240,,"Microsoft Windows Vista",96
124.113.215.29,,"Microsoft Windows Vista",96
124.113.221.63,,"Microsoft Windows Server 2003 SP2",94
124.113.232.237,,"Microsoft Windows Vista",96
124.113.242.111,,"Microsoft Windows Server 2008 SP1",96
124.113.246.197,,"Linux 2.6.32 - 2.6.39",98
124.113.252.104,,"Microsoft Windows Vista",96
124.114.124.243,243.124.114.124.broad.xa.sn.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.114.194.204,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",89
124.115.154.226,,"Linux 2.4.33 (embedded)",95
124.117.210.222,,"Netgear WGR614v7 wireless broadband router",96
124.117.219.4,,"Linux 2.6.15 (Ubuntu)",95
124.120.18.151,ppp-124-120-18-151.revip2.asianet.co.th,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
124.120.102.126,ppp-124-120-102-126.revip2.asianet.co.th,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",95
124.121.190.247,ppp-124-121-190-247.revip2.asianet.co.th,"ZyXEL ZyWALL 2 firewall or Prestige 660HW-61 ADSL router (ZyNOS 3.62)",92
124.122.105.148,ppp-124-122-105-148.revip2.asianet.co.th,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
124.122.234.239,ppp-124-122-234-239.revip2.asianet.co.th,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",95
124.126.92.65,65.92.126.124.broad.bjtelecom.net,"Linux 2.4.33 (embedded)",96
124.126.159.83,83.159.126.124.broad.bjtelecom.net,"Linux 2.4.33 (embedded)",96
124.126.199.10,10.199.126.124.broad.bjtelecom.net,"Linux 2.4.33 (embedded)",95
124.127.76.40,40.76.127.124.broad.bj.bj.static.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.128.142.175,,"Linux 2.4.33 (embedded)",93
124.129.14.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.129.14.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.129.26.5,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.129.26.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.129.32.201,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.129.119.71,,VxWorks,96
124.129.157.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
124.129.226.213,,VxWorks,96
124.130.146.2,,"Netgear WGR614v7 wireless broadband router",96
124.131.6.226,,"Linux 2.4.33 (embedded)",94
124.131.139.204,,"Linux 2.4.33 (embedded)",96
124.135.2.130,,"Linux 2.4.33 (embedded)",96
124.135.80.5,,"Linux 2.4.33 (embedded)",95
124.139.16.157,,"Extreme Networks x250e or x350 switch (ExtremeXOS 12.0.1 - 12.0.3)",96
124.152.234.66,,"Linux 2.4.33 (embedded)",96
124.160.160.0,,"Linux 2.6.36",86
124.163.197.26,26.197.163.124.adsl-pool.sx.cn,"DD-WRT v24-sp2 (Linux 2.4.36)",92
124.166.35.254,254.35.166.124.adsl-pool.sx.cn,"Linux 2.4.33 (embedded)",95
124.166.73.134,134.73.166.124.adsl-pool.sx.cn,"Linux 2.4.33 (embedded)",96
124.167.117.131,131.117.167.124.adsl-pool.sx.cn,"Microsoft Windows XP SP3",96
124.167.225.34,34.225.167.124.adsl-pool.sx.cn,"D-Link DVG-5112S or DVG-6004S VoIP adapter",96
124.195.248.229,,"Linux 2.6.18 - 2.6.32",99
124.197.142.133,,"Interbell IB-305 VoIP phone",97
124.197.219.164,,"PORTech GSM VoIP adapter",97
124.199.170.123,,"Interbell IB-305 VoIP phone",97
124.227.144.184,,"Linux 2.4.33 (embedded)",96
124.228.209.85,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",90
124.229.156.41,,"Microsoft Windows Vista",96
124.229.191.195,,"Linux 2.4.33 (embedded)",96
124.234.45.203,,"Linux 2.4.33 (embedded)",96
124.234.80.63,63.80.234.124.broad.jl.jl.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",95
124.234.131.77,77.131.234.124.broad.cc.jl.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
124.234.185.150,,"Microsoft Windows XP Professional SP2",95
124.235.95.49,,"Microsoft Windows XP Professional SP2",95
124.237.162.247,,"Linux 2.4.33 (embedded)",94
124.244.226.33,124244226033.ctinets.com,"D-Link DVG-5112S or DVG-6004S VoIP adapter",96
124.244.238.89,124244238089.ctinets.com,"ipTIME PRO 54G WAP",95
124.244.242.39,124244242039.ctinets.com,"Linux 2.4.18 - 2.4.35 (likely embedded)",96
124.248.196.14,124-248-196-14.sunnyvision.com,"Microsoft Windows Server 2008 R2",95
125.16.7.177,,"Juniper M7i router",95
125.18.8.69,,"Juniper MX960 router (JUNOS 9.5R3.7)",93
125.18.8.97,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
125.18.13.17,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
125.18.13.141,,"Juniper MX960 router (JUNOS 9.5R3.7)",97
125.18.28.17,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
125.19.2.105,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
125.19.211.146,,"3Com SuperStack 3 Switch 4500",95
125.19.237.117,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
125.21.80.93,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
125.23.134.109,AES-Static-109.134.23.125.airtel.in,"Juniper M7i router",95
125.24.109.154,,"Linksys RV042 router",97
125.24.111.174,,"AVM FRITZ!Box FON WLAN 7170 WAP (Linux 2.6.13)",89
125.24.173.26,,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",92
125.25.13.155,,"Linux 2.6.14 - 2.6.30",96
125.25.22.41,,"Cisco SA520 firewall (Linux 2.6)",91
125.25.25.160,,"ZTE ZXV10 H201 ADSL router",97
125.25.25.242,,"Linux 2.6.32",95
125.25.27.134,,"Linux 2.6.9 - 2.6.27",91
125.25.28.206,,"Cisco SA520 firewall (Linux 2.6)",91
125.25.29.239,,"Linux 2.6.9",92
125.25.32.117,,"OpenWrt (Linux 2.4.32)",94
125.25.35.166,,"Cisco SA520 firewall (Linux 2.6)",91
125.25.35.239,,"Riverbed Steelhead 200 proxy server",92
125.25.37.219,,"Android 2.0.1 (Linux 2.6)",96
125.25.40.170,,"Android 2.0.1 (Linux 2.6)",97
125.25.44.92,,"Linksys WRV54G WAP",94
125.25.46.174,,"Linux 2.6.9 - 2.6.27",91
125.25.47.248,,"Linksys WRV54G WAP",97
125.25.50.21,,"Android 2.0.1 (Linux 2.6)",97
125.25.53.85,,"Linux 2.6.9 - 2.6.27",91
125.25.79.234,,"Linux 2.6.15 - 2.6.27",96
125.25.207.144,,"Linksys WRV54G WAP",96
125.25.209.63,,"Linux 2.6.15 - 2.6.27",97
125.25.228.214,,"Linksys WRV54G WAP",96
125.26.7.76,,"Linux 2.6.15 - 2.6.27",97
125.26.10.13,,"Roku 2 XS media player (Linux 2.6.32)",98
125.26.40.220,,"Linux 2.6.15 - 2.6.27",97
125.26.65.107,,"Linux 2.6.15 - 2.6.27",97
125.26.65.166,,"Linux 2.6.15 - 2.6.27",97
125.26.71.246,,"Linux 2.6.15 - 2.6.27",97
125.26.79.39,,"Linux 2.6.15 - 2.6.27",97
125.26.126.12,,"Linux 2.6.15 - 2.6.27",97
125.26.130.114,,"Linux 2.4.33 (embedded)",96
125.26.131.113,,"Linux 2.6.15 - 2.6.27",97
125.26.136.71,,"Linux 2.6.15 - 2.6.27",97
125.26.162.108,,"Linux 2.6.15 - 2.6.27",97
125.26.224.25,,"Linux 2.6.15 - 2.6.27",97
125.26.225.62,,"Linux 2.6.15 - 2.6.27",97
125.26.233.173,,"Linux 2.6.15 - 2.6.27",97
125.26.238.233,,"Linux 2.6.15 - 2.6.27",97
125.26.246.202,,"Linux 2.6.15 - 2.6.27",97
125.27.0.107,,"Linux 2.6.15 - 2.6.27",97
125.27.15.232,,"OpenWrt (Linux 2.4.32)",94
125.27.42.86,,"OpenWrt (Linux 2.4.32)",94
125.27.46.243,,"Linux 2.6.32",95
125.27.50.44,,"OpenWrt (Linux 2.4.32)",94
125.27.73.100,,"Linux 2.6.32",94
125.27.96.73,,"OpenWrt (Linux 2.4.32)",94
125.27.112.108,,"OpenWrt (Linux 2.4.32)",94
125.27.122.9,,"Linux 2.6.15 - 2.6.27",97
125.27.128.61,,"Linux 2.6.15 - 2.6.27",97
125.27.169.24,,"Linux 2.6.15 - 2.6.27",97
125.27.220.114,,"Microsoft Windows XP SP2 or SP3",95
125.27.232.115,,"Linux 2.4.33 (embedded)",97
125.27.234.36,,"Linux 2.6.15 - 2.6.27",97
125.27.235.202,,"Linux 2.6.15 - 2.6.27",97
125.27.236.50,,"Linux 2.6.15 - 2.6.27",97
125.27.249.23,,"Roku 2 XS media player (Linux 2.6.32)",98
125.31.139.174,,"Linux 2.6.14 - 2.6.30",94
125.33.17.43,,"Linux 2.4.33 (embedded)",96
125.33.19.180,,"Linux 2.4.33 (embedded)",96
125.33.99.80,,"Linux 2.4.33 (embedded)",96
125.33.120.101,,"Linux 2.4.33 (embedded)",95
125.33.120.175,,"Linux 2.4.33 (embedded)",95
125.34.130.49,,"Linux 2.4.33 (embedded)",96
125.36.93.81,,"Comtrend 5361 ADSL router",96
125.36.191.126,,"Linksys RV042 router",93
125.36.194.119,,"Linux 2.4.33 (embedded)",93
125.36.237.26,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",86
125.37.178.83,,"Linux 2.4.33 (embedded)",96
125.37.191.138,,"Linux 2.4.33 (embedded)",96
125.41.29.88,hn.kd.ny.adsl,"Linksys RV042 router",97
125.41.130.153,hn.kd.ny.adsl,"Linksys RV042 router",97
125.42.72.221,hn.kd.ny.adsl,"Linksys RV042 router",97
125.43.23.113,hn.kd.ny.adsl,"Linksys WRV54G WAP",93
125.43.156.151,hn.kd.ny.adsl,"Microsoft Windows XP SP2 - SP3",96
125.43.245.56,hn.kd.ny.adsl,"Linksys RV042 router",93
125.43.251.66,hn.kd.ny.adsl,"Linksys RV042 router",97
125.44.157.212,hn.kd.ny.adsl,"Linux 2.4.33 (embedded)",96
125.65.39.18,,"Juniper Networks ERX-700 router",95
125.65.161.175,175.161.65.125.broad.ms.sc.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
125.66.72.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.67.163.170,170.163.67.125.broad.my.sc.dynamic.163data.com.cn,"Secure Computing SG550 firewall (Linux 2.4.31)",94
125.67.222.126,,"Linux 2.4.33 (embedded)",98
125.68.94.34,,"Linux 2.4.33 (embedded)",96
125.68.175.109,,"Linux 2.4.33 (embedded)",96
125.69.50.76,,"Linksys RV042 router",92
125.70.38.19,19.38.70.125.broad.cd.sc.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
125.70.161.39,39.161.70.125.broad.cd.sc.dynamic.163data.com.cn,"Linux 2.4.9 - 2.4.18 (likely embedded)",98
125.70.195.222,222.195.70.125.broad.cd.sc.dynamic.163data.com.cn,VxWorks,96
125.70.203.127,127.203.70.125.broad.cd.sc.dynamic.163data.com.cn,"Microsoft Windows Vista",96
125.70.250.6,,"Huawei MA5200 router",96
125.70.250.34,,"Huawei MA5200 router",96
125.71.80.88,,"Netgear DG834G WAP or Western Digital WD TV media player",96
125.71.80.233,,"Linux 2.4.9 - 2.4.18 (likely embedded)",98
125.71.137.124,,"Extreme Networks x250e or x350 switch (ExtremeXOS 12.0.1 - 12.0.3)",98
125.71.139.170,,"Extreme Networks x250e or x350 switch (ExtremeXOS 12.0.1 - 12.0.3)",98
125.71.147.66,,"Linux 2.4.33 (embedded)",96
125.71.169.88,,"Linksys WRV54G WAP",96
125.71.212.64,,"ipTIME PRO 54G WAP",98
125.73.198.156,,"Linksys RV042 router",97
125.74.13.221,221.13.125.74.dail.lz.gs.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
125.74.185.37,37.185.125.74.dail.jyg.gs.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
125.75.147.158,158.147.125.75.ggs.dynamic.163data.com.cn,"WebSense proxy appliance (Linux 2.6)",91
125.77.59.17,17.59.77.125.broad.fz.fj.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
125.77.154.42,42.154.77.125.board.xm.fj.dynamic.163data.com.cn,"MikroTik RouterOS 3.30",97
125.77.157.187,187.157.77.125.board.xm.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
125.77.237.253,253.237.77.125.board.xm.fj.dynamic.163data.com.cn,"DD-WRT v24-sp2 (Linux 2.4.36)",99
125.80.12.214,,"Microsoft Windows XP SP2 or SP3",97
125.80.228.207,,"DD-WRT v24-sp2 (Linux 2.4.36)",99
125.80.239.247,,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",96
125.80.252.111,,"Linux 2.4.33 (embedded)",92
125.81.2.35,,"Microsoft Windows XP SP3",95
125.81.137.140,,"Microsoft Windows XP SP2 - SP3",96
125.81.154.193,,"Microsoft Windows XP SP2 - SP3",96
125.81.155.2,,"Microsoft Windows XP SP3",92
125.81.159.98,,"Microsoft Windows XP SP3",96
125.82.166.99,99.166.82.125.broad.cq.cq.dynamic.163data.com.cn,"Microsoft Windows Server 2003",96
125.82.170.162,162.170.82.125.broad.cq.cq.dynamic.163data.com.cn,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
125.82.201.130,130.201.82.125.broad.cq.cq.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",92
125.83.8.219,,"Linux 2.4.33 (embedded)",96
125.83.169.243,,"Linux 2.4.33 (embedded)",96
125.84.135.238,,"Microsoft Windows XP SP3",95
125.85.28.28,,"Microsoft Windows XP SP2 or SP3",95
125.85.39.163,,"Linux 2.6.15 - 2.6.27",96
125.85.47.209,,"Microsoft Windows Vista",96
125.85.53.229,,"Microsoft Windows XP SP2 - SP3",96
125.85.64.107,,VxWorks,96
125.85.103.118,,"Linux 2.4.33 (embedded)",96
125.85.104.120,,"Linux 2.6.15 - 2.6.27",96
125.85.111.65,,"Microsoft Windows Server 2003 SP2",93
125.85.111.168,,"Microsoft Windows XP SP2 or SP3",87
125.85.122.228,,"Microsoft Windows XP Professional SP2",95
125.85.193.34,,"DD-WRT v24-sp2 (Linux 2.4.36)",96
125.85.203.171,,VxWorks,96
125.85.212.20,,VxWorks,96
125.85.219.207,,"Microsoft Windows XP SP3",96
125.85.221.168,,"Microsoft Windows 7 SP0 - SP1",93
125.85.221.227,,"Microsoft Windows Vista",96
125.86.1.204,,"Microsoft Windows 7 SP0 - SP1",95
125.86.2.70,,"DD-WRT v24-sp2 (Linux 2.4.36)",96
125.86.5.155,,"DD-WRT v24-sp2 (Linux 2.4.36)",98
125.86.11.69,,"Microsoft Windows XP SP2",96
125.86.49.196,,"Microsoft Windows XP SP3",96
125.86.72.18,,"Microsoft Windows XP SP3",96
125.86.83.81,,"Microsoft Windows 7 SP0 - SP1",96
125.86.234.72,,"Microsoft Windows 7 SP0 - SP1",96
125.87.103.91,,"Microsoft Windows XP SP3",96
125.87.186.33,,"Microsoft Windows Vista",99
125.88.10.189,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.10.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.20.233,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.36.177,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.36.245,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.37.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.37.37,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.37.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.37.85,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.88.71.34,,"OpenWrt (Linux 2.4.32)",98
125.88.71.149,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",97
125.88.71.150,,"H3C Comware 5.20",95
125.89.64.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.64.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.64.201,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.65.5,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.65.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.65.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.65.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.65.181,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.66.253,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.67.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
125.89.67.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.67.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.68.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.69.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.69.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.69.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.69.105,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.21,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.85,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.133,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
125.89.94.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.94.253,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.95.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.129.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
125.89.129.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
