IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
85.105.213.219,85.105.213.219.static.ttnet.com.tr,"Linux 2.4.33 (embedded)",99
85.105.215.205,85.105.215.205.static.ttnet.com.tr,"Microsoft Windows 7 SP1",90
85.105.241.197,85.105.241.197.static.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",98
85.106.129.250,85.106.129.250.static.ttnet.com.tr,"Linksys RV042 router",97
85.106.134.13,85.106.134.13.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.134.218,85.106.134.218.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.146.128,85.106.146.128.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.149.129,85.106.149.129.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.153.218,85.106.153.218.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.163.175,85.106.163.175.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.165.160,85.106.165.160.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.166.190,85.106.166.190.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.167.92,85.106.167.92.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.167.97,85.106.167.97.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.167.237,85.106.167.237.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.176.21,85.106.176.21.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.187.234,85.106.187.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.190.30,85.106.190.30.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.242.105,85.106.242.105.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.106.244.101,85.106.244.101.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.81.120,85.107.81.120.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.87.193,85.107.87.193.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.88.210,85.107.88.210.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.101.41,85.107.101.41.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.103.74,85.107.103.74.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",96
85.107.106.27,85.107.106.27.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.107.107.77,85.107.107.77.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.116.214,85.107.116.214.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.126.172,85.107.126.172.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.135.48,85.107.135.48.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.139.82,85.107.139.82.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.142.249,85.107.142.249.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.107.144.177,85.107.144.177.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.147.167,85.107.147.167.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.147.184,85.107.147.184.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.148.27,85.107.148.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.148.204,85.107.148.204.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.151.28,85.107.151.28.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.151.238,85.107.151.238.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.152.143,85.107.152.143.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.154.0,85.107.154.0.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.155.58,85.107.155.58.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.162.23,85.107.162.23.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",97
85.107.163.30,85.107.163.30.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.165.140,85.107.165.140.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.167.55,85.107.167.55.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.168.194,85.107.168.194.dynamic.ttnet.com.tr,"Roku 2 XS media player (Linux 2.6.32)",97
85.107.171.87,85.107.171.87.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.172.79,85.107.172.79.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.173.99,85.107.173.99.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.174.67,85.107.174.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.175.6,85.107.175.6.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.175.161,85.107.175.161.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
85.107.181.97,85.107.181.97.dynamic.ttnet.com.tr,"3Com NBX 100 VoIP adapter (VxWorks)",96
85.107.186.158,85.107.186.158.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.197.228,85.107.197.228.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.198.217,85.107.198.217.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.236.117,85.107.236.117.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.107.238.182,85.107.238.182.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.4.180,85.108.4.180.dynamic.ttnet.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",90
85.108.6.178,85.108.6.178.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.6.197,85.108.6.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.19.100,85.108.19.100.dynamic.ttnet.com.tr,"Linux 2.6.15 - 2.6.27",97
85.108.20.72,85.108.20.72.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.108.24.137,85.108.24.137.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.27.116,85.108.27.116.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.28.51,85.108.28.51.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
85.108.34.73,85.108.34.73.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.35.118,85.108.35.118.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
85.108.35.196,85.108.35.196.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.43.38,85.108.43.38.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.44.189,85.108.44.189.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.55.230,85.108.55.230.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.56.77,85.108.56.77.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.58.245,85.108.58.245.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.65.237,85.108.65.237.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.66.86,85.108.66.86.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.67.40,85.108.67.40.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.72.169,85.108.72.169.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.73.180,85.108.73.180.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.81.163,85.108.81.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.82.65,85.108.82.65.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.83.83,85.108.83.83.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.89.137,85.108.89.137.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.89.197,85.108.89.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.95.212,85.108.95.212.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.100.61,85.108.100.61.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.101.233,85.108.101.233.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
85.108.105.155,85.108.105.155.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.106.45,85.108.106.45.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.106.59,85.108.106.59.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.109.238,85.108.109.238.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.110.129,85.108.110.129.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.113.132,85.108.113.132.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.116.92,85.108.116.92.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.118.228,85.108.118.228.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.122.27,85.108.122.27.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.129.6,85.108.129.6.dynamic.ttnet.com.tr,"MontaVista embedded Linux 2.4.17",91
85.108.133.62,85.108.133.62.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.142.181,85.108.142.181.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.108.142.210,85.108.142.210.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.143.79,85.108.143.79.dynamic.ttnet.com.tr,"Wireless broadband router (3Com OfficeConnect 3CRWDR100A-72, Philips SNB6500, Sinus 154, SMC SMCWEBT-G, or SMC SMCWBR14-G2)",99
85.108.145.217,85.108.145.217.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.108.152.155,85.108.152.155.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.152.223,85.108.152.223.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.169.214,85.108.169.214.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.177.179,85.108.177.179.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.178.151,85.108.178.151.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.179.57,85.108.179.57.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",96
85.108.187.141,85.108.187.141.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
85.108.188.48,85.108.188.48.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.190.143,85.108.190.143.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.108.193.68,85.108.193.68.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.193.249,85.108.193.249.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.196.223,85.108.196.223.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.198.24,85.108.198.24.dynamic.ttnet.com.tr,"Belkin F6D4630-4 v1 WAP",99
85.108.202.4,85.108.202.4.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.206.67,85.108.206.67.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.209.61,85.108.209.61.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.108.213.79,85.108.213.79.dynamic.ttnet.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",90
85.108.222.247,85.108.222.247.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.224.18,85.108.224.18.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.108.226.42,85.108.226.42.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
85.108.228.76,85.108.228.76.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.229.59,85.108.229.59.dynamic.ttnet.com.tr,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
85.108.232.36,85.108.232.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.232.161,85.108.232.161.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.233.138,85.108.233.138.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.233.180,85.108.233.180.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.234.111,85.108.234.111.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.235.85,85.108.235.85.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",99
85.108.235.143,85.108.235.143.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.239.100,85.108.239.100.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.240.17,85.108.240.17.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.240.74,85.108.240.74.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.243.234,85.108.243.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.244.102,85.108.244.102.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.245.88,85.108.245.88.dynamic.ttnet.com.tr,"Microsoft Windows XP SP2 or SP3",96
85.108.245.203,85.108.245.203.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.245.221,85.108.245.221.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.245.245,85.108.245.245.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.246.152,85.108.246.152.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.249.130,85.108.249.130.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.108.250.230,85.108.250.230.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.109.173.223,85.109.173.223.dynamic.ttnet.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
85.109.203.0,85.109.203.0.dynamic.ttnet.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
85.110.0.9,85.110.0.9.static.ttnet.com.tr,"Linksys RV042 router",97
85.110.0.223,85.110.0.223.static.ttnet.com.tr,"Linksys WRV54G WAP",96
85.110.0.249,85.110.0.249.static.ttnet.com.tr,"Linksys RV042 router",97
85.110.1.86,85.110.1.86.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.1.136,85.110.1.136.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.1.210,85.110.1.210.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.2.36,85.110.2.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.3.74,85.110.3.74.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.4.47,85.110.4.47.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.5.32,85.110.5.32.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.5.134,85.110.5.134.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.7.128,85.110.7.128.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.7.234,85.110.7.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.9.238,85.110.9.238.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.11.70,85.110.11.70.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.11.197,85.110.11.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.11.200,85.110.11.200.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.12.223,85.110.12.223.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.12.228,85.110.12.228.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.13.202,85.110.13.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.14.59,85.110.14.59.dynamic.ttnet.com.tr,"Linux 2.4.33 (embedded)",99
85.110.15.91,85.110.15.91.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.110.15.186,85.110.15.186.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.15.203,85.110.15.203.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.15.231,85.110.15.231.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.16.118,85.110.16.118.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.16.153,85.110.16.153.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.17.168,85.110.17.168.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.18.30,85.110.18.30.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.18.88,85.110.18.88.dynamic.ttnet.com.tr,"OpenWrt (Linux 2.4.32)",94
85.110.18.111,85.110.18.111.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.110.19.65,85.110.19.65.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.19.80,85.110.19.80.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.19.167,85.110.19.167.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.19.208,85.110.19.208.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.19.209,85.110.19.209.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.20.106,85.110.20.106.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.20.137,85.110.20.137.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.21.209,85.110.21.209.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.22.237,85.110.22.237.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.23.78,85.110.23.78.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.24.165,85.110.24.165.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.24.180,85.110.24.180.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.25.104,85.110.25.104.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.25.155,85.110.25.155.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.26.255,85.110.26.255.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.27.73,85.110.27.73.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",98
85.110.28.8,85.110.28.8.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.28.250,85.110.28.250.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.29.64,85.110.29.64.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.29.135,85.110.29.135.dynamic.ttnet.com.tr,"OpenWrt White Russian 0.9 (Linux 2.4.30)",94
85.110.30.153,85.110.30.153.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.31.39,85.110.31.39.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.31.53,85.110.31.53.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",96
85.110.33.35,85.110.33.35.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.33.159,85.110.33.159.dynamic.ttnet.com.tr,"MontaVista embedded Linux 2.4.17",91
85.110.34.20,85.110.34.20.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.34.146,85.110.34.146.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.34.217,85.110.34.217.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.35.160,85.110.35.160.dynamic.ttnet.com.tr,"D-Link DSL-500G ADSL router",95
85.110.36.165,85.110.36.165.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.37.197,85.110.37.197.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.38.205,85.110.38.205.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.42.50,85.110.42.50.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.43.39,85.110.43.39.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.43.202,85.110.43.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.47.134,85.110.47.134.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.48.137,85.110.48.137.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.50.116,85.110.50.116.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.51.120,85.110.51.120.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.53.51,85.110.53.51.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.54.163,85.110.54.163.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.55.134,85.110.55.134.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.56.178,85.110.56.178.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.57.24,85.110.57.24.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.58.189,85.110.58.189.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.60.29,85.110.60.29.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.60.157,85.110.60.157.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.62.78,85.110.62.78.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.63.138,85.110.63.138.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.65.102,85.110.65.102.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.65.209,85.110.65.209.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.73.62,85.110.73.62.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.74.45,85.110.74.45.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
85.110.76.175,85.110.76.175.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.77.39,85.110.77.39.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.78.221,85.110.78.221.dynamic.ttnet.com.tr,"ZyXEL Prestige 660R ADSL router",96
85.110.80.227,85.110.80.227.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.84.16,85.110.84.16.dynamic.ttnet.com.tr,"Microsoft Windows 2000 SP2 - SP4, Windows XP SP2 - SP3, or Windows Server 2003 SP0 - SP2",95
85.110.91.164,85.110.91.164.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.93.5,85.110.93.5.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.93.36,85.110.93.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.93.57,85.110.93.57.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.93.151,85.110.93.151.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.94.125,85.110.94.125.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.110.97.137,85.110.97.137.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.100.118,85.110.100.118.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.103.83,85.110.103.83.dynamic.ttnet.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",93
85.110.104.222,85.110.104.222.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
85.110.109.240,85.110.109.240.dynamic.ttnet.com.tr,"Linux 2.6.15 - 2.6.27",97
85.110.111.55,85.110.111.55.dynamic.ttnet.com.tr,"Acorp W400G or W422G wireless ADSL modem (MontaVista embedded Linux 2.4.17)",91
85.110.111.182,85.110.111.182.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.113.63,85.110.113.63.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.119.147,85.110.119.147.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.121.84,85.110.121.84.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.123.13,85.110.123.13.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.123.241,85.110.123.241.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.124.89,85.110.124.89.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.128.236,85.110.128.236.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.129.182,85.110.129.182.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.131.105,85.110.131.105.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.110.134.36,85.110.134.36.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.134.46,85.110.134.46.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.134.70,85.110.134.70.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.134.184,85.110.134.184.dynamic.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
85.110.134.236,85.110.134.236.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.134.248,85.110.134.248.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.139.166,85.110.139.166.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.140.38,85.110.140.38.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.140.120,85.110.140.120.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.140.207,85.110.140.207.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.142.28,85.110.142.28.dynamic.ttnet.com.tr,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",96
85.110.143.56,85.110.143.56.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.110.145.125,85.110.145.125.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.148.5,85.110.148.5.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.149.65,85.110.149.65.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.149.246,85.110.149.246.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.154.220,85.110.154.220.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.155.202,85.110.155.202.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.156.99,85.110.156.99.dynamic.ttnet.com.tr,"Linksys WRV54G WAP",97
85.110.157.112,85.110.157.112.dynamic.ttnet.com.tr,"Linksys RV042 router",96
85.110.158.24,85.110.158.24.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.161.73,85.110.161.73.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.163.180,85.110.163.180.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.168.147,85.110.168.147.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.171.11,85.110.171.11.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.172.249,85.110.172.249.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.178.194,85.110.178.194.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.179.99,85.110.179.99.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.179.169,85.110.179.169.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.180.39,85.110.180.39.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.181.236,85.110.181.236.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.183.234,85.110.183.234.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.184.78,85.110.184.78.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.185.40,85.110.185.40.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.185.240,85.110.185.240.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.187.184,85.110.187.184.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.188.107,85.110.188.107.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.188.174,85.110.188.174.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.189.111,85.110.189.111.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.205.251,85.110.205.251.dynamic.ttnet.com.tr,"Linksys RV042 router",97
85.110.223.148,85.110.223.148.dynamic.ttnet.com.tr,"Linksys RV042 router",97
