IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
212.156.95.129,212.156.95.129.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.95.185,212.156.95.185.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.95.197,212.156.95.197.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.96.5,212.156.96.5.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.96.249,212.156.96.249.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.97.17,212.156.97.17.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.97.197,212.156.97.197.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.99.81,212.156.99.81.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.99.105,212.156.99.105.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.100.17,212.156.100.17.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",94
212.156.101.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.101.62,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.101.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.101.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.101.145,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.101.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.101.1,212.156.101.1.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.102.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.102.58,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.102.74,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.102.102,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.102.110,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.102.139,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.103.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.103.98,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.107.54,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.107.118,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.107.194,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.107.210,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.108.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.108.25,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.108.69,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.108.154,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.108.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.108.189,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
212.156.108.237,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.42,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.46,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.57,izmr-2-2-blksr-3-1.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.58,blksr-3-1-izmr-2-2.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.65,izmr-3-2-sfrhsr-4-1.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.70,,"Sony PlayStation 3 game console",92
212.156.109.145,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.181,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.109.218,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",93
212.156.109.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.113.117,212.156.113.117.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.113.197,212.156.113.197.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.113.217,212.156.113.217.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.17,212.156.116.17.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.24,212.156.116.24.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.29,212.156.116.29.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.30,212.156.116.30.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.116.35,212.156.116.35.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.38,212.156.116.38.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.48,212.156.116.48.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.62,212.156.116.62.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.67,212.156.116.67.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.116.84,212.156.116.84.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.140,212.156.116.140.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.180,212.156.116.180.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.185,212.156.116.185.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.221,212.156.116.221.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.224,212.156.116.224.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.226,212.156.116.226.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.116.241,212.156.116.241.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.90,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.138,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.141,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.150,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.185,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.233,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",94
212.156.117.246,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.117.29,212.156.117.29.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.85,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.98,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.113,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.117,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.149,uls-2-4-isktlr-3-2.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.158,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.201,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.205,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.118.222,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.5,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.32,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.109,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.182,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.221,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.119.242,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.2,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.120.26,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.42,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.126,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.177,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.182,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.189,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.196,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.247,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.120.224,212.156.120.224.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.121.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.121.102,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.121.109,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.121.133,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.121.170,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.121.249,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.123.29,212.156.123.29.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.123.69,212.156.123.69.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.123.145,212.156.123.145.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.123.157,212.156.123.157.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.123.181,212.156.123.181.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.123.197,212.156.123.197.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.124.65,212.156.124.65.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.125.77,212.156.125.77.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.125.101,212.156.125.101.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.125.225,212.156.125.225.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.126.69,212.156.126.69.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.127.133,212.156.127.133.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.128.93,212.156.128.93.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.128.97,212.156.128.97.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.128.178,212.156.128.178.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.129.121,212.156.129.121.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.129.158,212.156.129.158.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.129.182,212.156.129.182.static.turktelekom.com.tr,"ZyXEL ZyWALL USG 50 firewall (ZyNOS 2.21)",98
212.156.131.129,212.156.131.129.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.131.189,212.156.131.189.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.132.105,212.156.132.105.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.133.25,212.156.133.25.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.134.13,212.156.134.13.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.134.201,212.156.134.201.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.134.237,212.156.134.237.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.135.93,212.156.135.93.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.135.141,212.156.135.141.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.136.13,212.156.136.13.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.136.93,212.156.136.93.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.136.97,212.156.136.97.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.136.137,212.156.136.137.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.137.73,212.156.137.73.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.137.241,212.156.137.241.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.138.49,212.156.138.49.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.140.37,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.140.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.140.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.140.116,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.141.10,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.141.11,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.141.13,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.141.14,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.141.37,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.143.113,212.156.143.113.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.143.225,212.156.143.225.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.144.101,212.156.144.101.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.145.1,212.156.145.1.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.145.17,212.156.145.17.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.145.141,212.156.145.141.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.146.5,212.156.146.5.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.148.149,212.156.148.149.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.150.145,212.156.150.145.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.152.1,212.156.152.1.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.152.189,212.156.152.189.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.155.25,212.156.155.25.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.158.102,212.156.158.102.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.158.166,212.156.158.166.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.158.218,212.156.158.218.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.158.222,212.156.158.222.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.158.226,212.156.158.226.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.158.234,212.156.158.234.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.159.34,212.156.159.34.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.159.138,212.156.159.138.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.159.190,212.156.159.190.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.195.201,212.156.195.201.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.195.226,212.156.195.226.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.195.230,212.156.195.230.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.196.69,212.156.196.69.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.196.129,212.156.196.129.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.196.133,212.156.196.133.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.196.137,212.156.196.137.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.201.37,212.156.201.37.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.58,212.156.202.58.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.98,212.156.202.98.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.114,212.156.202.114.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.134,212.156.202.134.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.142,212.156.202.142.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.190,212.156.202.190.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.202.209,212.156.202.209.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",94
212.156.203.34,212.156.203.34.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.203.46,212.156.203.46.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.203.62,212.156.203.62.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.203.130,212.156.203.130.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.203.142,212.156.203.142.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.203.154,212.156.203.154.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.203.186,212.156.203.186.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.206.38,212.156.206.38.static.ttnet.com.tr,"D-Link DWL-624+ or DWL-2000AP, or TRENDnet TEW-432BRP WAP",87
212.156.206.121,212.156.206.121.static.ttnet.com.tr,"Linux 2.6.15 - 2.6.27",97
212.156.207.237,212.156.207.237.static.ttnet.com.tr,"ZyXEL Prestige 2602R-D1A ADSL router",99
212.156.209.228,212.156.209.228.static.ttnet.com.tr,"D-Link DWL-624+ or DWL-2000AP, or TRENDnet TEW-432BRP WAP",87
212.156.209.247,212.156.209.247.static.ttnet.com.tr,"AVM FRITZ!Box FON WLAN 7170 WAP (Linux 2.6.13)",88
212.156.213.72,212.156.213.72.static.turktelekom.com.tr,"Linux 2.6.14 - 2.6.30",97
212.156.216.57,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.216.42,212.156.216.42.static.ttnet.com.tr,"Linux 2.6.14 - 2.6.30",97
212.156.219.49,212.156.219.49.static.ttnet.com.tr,"Wireless broadband router (3Com OfficeConnect 3CRWDR100A-72, Philips SNB6500, Sinus 154, SMC SMCWEBT-G, or SMC SMCWBR14-G2)",99
212.156.219.101,212.156.219.101.static.ttnet.com.tr,"ZyXEL ZyWALL 2 firewall or Prestige 660HW-61 ADSL router (ZyNOS 3.62)",98
212.156.221.87,212.156.221.87.static.ttnet.com.tr,"D-Link DWL-624+ or DWL-2000AP, or TRENDnet TEW-432BRP WAP",91
212.156.226.18,212.156.226.18.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.226.46,212.156.226.46.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.226.74,212.156.226.74.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.226.166,212.156.226.166.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.226.170,212.156.226.170.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.226.174,212.156.226.174.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.226.202,212.156.226.202.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.227.26,212.156.227.26.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.227.122,212.156.227.122.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.227.138,212.156.227.138.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.227.162,212.156.227.162.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.230.21,212.156.230.21.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.230.37,212.156.230.37.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.231.158,212.156.231.158.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.231.170,212.156.231.170.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.231.178,212.156.231.178.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.231.221,212.156.231.221.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.233.49,212.156.233.49.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.233.81,212.156.233.81.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.233.101,212.156.233.101.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.233.133,212.156.233.133.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.233.141,212.156.233.141.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",93
212.156.233.157,212.156.233.157.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.233.169,212.156.233.169.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.236.50,212.156.236.50.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.236.74,212.156.236.74.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
212.156.236.174,212.156.236.174.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.239.11,212.156.239.11.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",94
212.156.246.201,212.156.246.201.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.250.36,212.156.250.36.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",94
212.156.250.47,212.156.250.47.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
212.156.250.103,212.156.250.103.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",94
212.156.250.155,212.156.250.155.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
